movie_key,month_key,rating_count,avg_rating,tag_count
3535,200903,2,4.0,0
3608,200903,1,4.0,0
3638,200903,1,3.0,0
3671,200903,1,4.0,0
3752,200903,2,3.5,0
3753,200903,1,1.0,0
3785,200903,1,2.0,0
3793,200903,1,3.0,0
3809,200903,1,3.0,0
3825,200903,1,1.0,0
3826,200903,1,1.0,0
3863,200903,2,2.75,0
3868,200903,2,3.25,0
3882,200903,1,2.0,0
3897,200903,1,3.5,0
3910,200903,1,3.5,0
3911,200903,1,4.5,0
3949,200903,2,3.25,0
3967,200903,1,4.0,0
3968,200903,1,4.0,0
3979,200903,1,3.5,0
3988,200903,1,2.5,0
3994,200903,1,2.0,0
3996,200903,1,2.0,0
4011,200903,1,4.0,0
4019,200903,1,5.0,0
4023,200903,1,1.0,0
4025,200903,1,2.0,0
4027,200903,1,4.0,0
4034,200903,2,3.25,0
4069,200903,1,2.5,0
4128,200903,1,4.0,0
4161,200903,1,3.0,0
4226,200903,2,4.25,0
4232,200903,1,3.5,0
4235,200903,1,3.0,0
4239,200903,1,4.0,0
4246,200903,1,4.0,0
4262,200903,1,3.0,0
4306,200903,1,3.5,0
4308,200903,1,4.0,0
4310,200903,1,2.0,0
4321,200903,1,3.0,0
4361,200903,2,4.25,0
4370,200903,1,3.5,0
4447,200903,1,2.5,0
4545,200903,1,2.5,0
4571,200903,1,4.0,0
4641,200903,1,4.0,0
4643,200903,1,2.0,0
4718,200903,1,1.5,0
4720,200903,2,3.25,0
4734,200903,1,2.5,0
4816,200903,1,4.5,0
4878,200903,2,4.25,0
4886,200903,1,3.0,0
4890,200903,1,3.0,0
4896,200903,2,3.5,0
4963,200903,1,1.0,0
4973,200903,1,4.0,0
4975,200903,1,3.5,0
4979,200903,1,3.5,0
4993,200903,1,5.0,0
4995,200903,2,3.0,0
5060,200903,1,5.0,0
5064,200903,1,1.5,0
5171,200903,1,1.5,0
5225,200903,1,3.5,0
5283,200903,1,2.0,0
5349,200903,1,3.5,0
5378,200903,1,1.0,0
5418,200903,1,3.5,0
5459,200903,1,2.5,0
5481,200903,1,2.5,0
5617,200903,1,4.0,0
5618,200903,1,5.0,0
5669,200903,1,3.5,0
5673,200903,1,3.0,0
5679,200903,1,3.5,0
5816,200903,1,4.0,0
5902,200903,2,4.5,0
5945,200903,1,0.5,0
5952,200903,1,5.0,0
5956,200903,1,2.5,0
5971,200903,1,4.5,0
5989,200903,1,3.5,0
5991,200903,1,4.0,0
6016,200903,1,4.0,0
6155,200903,1,2.5,0
6350,200903,1,4.5,0
6365,200903,1,3.5,0
6377,200903,1,4.0,0
6378,200903,1,3.5,0
6502,200903,2,3.75,0
6539,200903,1,3.5,0
6711,200903,1,2.5,0
6773,200903,1,4.0,0
6807,200903,1,5.0,0
6870,200903,1,3.0,0
6874,200903,2,4.0,0
6934,200903,1,3.5,0
6953,200903,1,3.0,0
7022,200903,1,4.5,0
7090,200903,1,2.0,0
7147,200903,1,3.5,0
7153,200903,1,5.0,0
7293,200903,1,3.0,0
7323,200903,1,2.5,0
7361,200903,3,4.3333,0
7438,200903,1,4.5,0
7444,200903,1,3.0,0
7451,200903,1,3.5,0
8360,200903,2,3.0,0
8368,200903,1,4.0,0
8376,200903,1,3.0,0
8464,200903,2,3.0,0
8533,200903,1,3.0,0
8636,200903,1,3.0,0
8641,200903,1,4.0,0
8644,200903,2,2.25,0
8665,200903,3,2.6667,0
8874,200903,1,4.5,0
8910,200903,2,4.25,0
8949,200903,2,3.0,0
8970,200903,2,2.5,0
8972,200903,1,1.0,0
8984,200903,1,1.0,0
27904,200903,1,5.0,0
30749,200903,1,2.0,0
30793,200903,2,3.5,0
30810,200903,2,4.0,0
30812,200903,1,4.0,0
30825,200903,1,3.0,0
31658,200903,1,5.0,0
32587,200903,1,2.0,0
33166,200903,1,2.0,0
33493,200903,1,1.0,0
33679,200903,1,2.0,0
33794,200903,1,2.5,0
35836,200903,1,1.5,0
36401,200903,1,3.5,0
37729,200903,1,3.0,0
39183,200903,1,2.5,0
40629,200903,2,2.0,0
40815,200903,1,4.0,0
40819,200903,2,3.0,0
41566,200903,1,1.0,0
44191,200903,2,2.0,0
45186,200903,1,3.0,0
45722,200903,1,4.0,0
46578,200903,1,4.5,0
46723,200903,2,2.5,0
46976,200903,1,4.0,0
48385,200903,3,4.1667,0
48394,200903,1,4.5,0
48774,200903,3,4.1667,0
49530,200903,1,1.0,0
51540,200903,1,2.0,0
52973,200903,1,4.0,0
53125,200903,1,4.0,0
53322,200903,1,1.0,0
53953,200903,1,2.0,0
54286,200903,1,1.0,0
54503,200903,1,4.0,0
54995,200903,1,4.5,0
55247,200903,1,1.5,0
55290,200903,1,3.0,0
56367,200903,1,4.0,0
56775,200903,1,0.5,0
57368,200903,1,4.0,0
58559,200903,1,3.5,0
59369,200903,1,3.5,0
60069,200903,2,3.75,0
60684,200903,4,4.375,0
61024,200903,1,3.0,0
63082,200903,2,4.25,0
64839,200903,1,3.0,0
66097,200903,2,3.75,0
66934,200903,2,4.25,0
44,200904,1,2.5,0
168,200904,1,3.0,0
208,200904,1,4.0,0
277,200904,1,4.5,0
327,200904,1,3.5,0
357,200904,1,1.0,0
508,200904,1,3.0,0
661,200904,1,3.5,0
748,200904,1,3.0,0
1090,200904,1,2.5,0
1097,200904,1,3.5,0
1125,200904,1,4.5,0
1193,200904,1,3.0,0
1213,200904,1,3.5,0
1215,200904,1,3.5,0
1267,200904,1,5.0,0
1272,200904,1,3.0,0
1347,200904,1,4.0,0
1367,200904,1,3.5,0
1438,200904,1,4.0,0
1732,200904,1,4.0,0
1779,200904,1,3.0,0
1876,200904,1,4.5,0
1884,200904,1,5.0,0
1909,200904,1,4.0,0
1911,200904,1,3.0,0
1953,200904,1,3.0,0
1960,200904,1,3.0,0
1967,200904,1,5.0,0
1982,200904,1,3.0,0
1994,200904,1,3.5,0
2005,200904,1,4.0,0
2193,200904,1,3.5,0
2300,200904,1,2.5,0
2427,200904,1,4.0,0
2605,200904,1,5.0,0
2641,200904,1,3.5,0
2671,200904,1,4.0,0
2687,200904,1,3.0,0
2699,200904,1,0.5,0
2763,200904,1,4.0,0
2770,200904,1,4.0,0
2890,200904,1,3.5,0
3087,200904,1,5.0,0
3273,200904,1,3.0,0
3534,200904,1,2.5,0
3671,200904,1,3.5,0
3949,200904,1,3.0,0
8972,200904,1,3.0,0
33794,200904,1,3.5,0
35836,200904,1,3.5,0
51935,200904,1,4.0,0
52973,200904,1,3.5,0
56775,200904,1,3.0,0
57669,200904,1,4.0,0
60684,200904,2,3.75,0
62434,200904,1,4.0,0
63082,200904,1,4.5,0
63131,200904,1,4.5,0
63992,200904,1,3.0,0
64614,200904,2,4.0,0
64839,200904,2,3.0,0
66934,200904,2,4.0,0
21,200905,1,3.0,0
32,200905,0,,8
47,200905,1,4.5,0
50,200905,1,5.0,0
62,200905,1,3.5,0
145,200905,1,1.5,0
161,200905,1,3.0,0
253,200905,1,3.0,0
296,200905,1,5.0,0
300,200905,1,2.0,0
303,200905,1,4.0,0
337,200905,1,3.5,0
345,200905,1,4.0,0
353,200905,1,3.0,0
508,200905,1,3.5,0
524,200905,1,3.5,0
527,200905,1,4.5,0
553,200905,1,3.0,0
590,200905,1,4.0,0
593,200905,0,,5
647,200905,1,2.5,0
733,200905,1,4.0,2
750,200905,0,,3
903,200905,0,,4
904,200905,0,,5
908,200905,0,,2
1042,200905,1,2.5,0
1089,200905,0,,5
1092,200905,1,2.5,0
1104,200905,1,5.0,0
1219,200905,0,,4
1222,200905,0,,1
1257,200905,1,4.0,0
1298,200905,1,5.0,0
1307,200905,1,3.5,0
1517,200905,1,2.5,0
1584,200905,1,3.5,0
1608,200905,1,2.0,0
1625,200905,1,2.0,0
1641,200905,1,2.5,0
1645,200905,1,2.5,0
1682,200905,1,1.5,0
1690,200905,1,3.0,0
1729,200905,1,2.5,0
1732,200905,1,4.0,0
1884,200905,1,2.5,0
1961,200905,1,4.0,0
2000,200905,1,4.0,0
2012,200905,1,2.5,0
2028,200905,1,5.0,0
2058,200905,1,2.0,0
2231,200905,1,2.5,0
2232,200905,1,2.0,0
2268,200905,1,3.0,0
2353,200905,1,2.5,0
2359,200905,1,4.0,0
2393,200905,1,3.5,3
2427,200905,1,3.5,0
2539,200905,1,1.5,0
2683,200905,1,2.5,0
2706,200905,1,3.0,0
2763,200905,1,2.0,0
2908,200905,1,3.0,0
2916,200905,1,3.0,0
2985,200905,1,4.0,0
2997,200905,1,5.0,0
3000,200905,0,,5
3052,200905,1,3.0,0
3100,200905,1,4.0,0
3105,200905,1,2.5,0
3107,200905,1,2.0,0
3147,200905,1,4.0,0
3148,200905,1,4.5,0
3174,200905,1,2.5,0
3175,200905,1,1.5,0
3176,200905,1,3.0,0
3252,200905,1,3.0,0
3256,200905,1,2.5,0
3363,200905,1,4.0,0
3386,200905,1,2.5,0
3408,200905,1,3.0,0
3409,200905,1,3.0,0
3499,200905,1,3.0,0
3510,200905,1,3.0,0
3535,200905,1,4.0,0
3556,200905,1,3.0,0
3753,200905,1,4.5,0
3793,200905,1,3.5,0
3809,200905,1,5.0,0
3916,200905,1,3.5,0
3994,200905,1,3.0,5
4019,200905,1,3.0,0
4022,200905,1,3.5,0
4027,200905,1,3.5,0
4223,200905,1,4.0,0
4370,200905,1,3.0,0
4623,200905,1,4.5,0
4776,200905,1,2.0,0
4878,200905,0,,7
5349,200905,1,4.0,0
5464,200905,2,3.75,0
5630,200905,1,2.5,0
5872,200905,1,1.0,0
5945,200905,1,3.0,0
5956,200905,2,3.25,0
5991,200905,1,4.0,0
6281,200905,1,1.5,0
6378,200905,1,2.0,0
6539,200905,1,2.0,0
6957,200905,1,3.0,0
7143,200905,1,3.5,0
7346,200905,1,3.5,0
7361,200905,0,,2
7445,200905,1,2.0,0
8464,200905,1,4.0,0
8641,200905,1,3.0,0
8783,200905,0,,3
8910,200905,1,4.0,0
30812,200905,1,3.0,0
33794,200905,1,4.0,0
34437,200905,1,3.5,0
41569,200905,1,2.5,0
45499,200905,1,4.0,0
46723,200905,1,4.0,0
47099,200905,1,3.0,0
47610,200905,0,,4
48385,200905,1,4.0,0
51935,200905,1,2.5,0
53322,200905,1,1.5,0
53519,200905,2,3.5,0
53972,200905,1,2.5,0
54503,200905,1,3.5,0
56757,200905,1,4.5,0
57368,200905,1,2.0,0
59315,200905,1,5.0,0
60040,200905,1,2.5,0
60069,200905,0,,4
60072,200905,1,2.0,0
60756,200905,1,3.5,0
61024,200905,1,3.5,0
61132,200905,1,2.0,0
61323,200905,1,4.0,0
63113,200905,1,3.5,0
64969,200905,2,4.25,0
66097,200905,1,4.5,0
68319,200905,3,3.1667,3
68358,200905,2,4.0,0
34,200906,0,,1
104,200906,0,,1
216,200906,0,,2
318,200906,0,,1
356,200906,1,4.0,0
608,200906,1,3.0,0
898,200906,1,3.0,0
922,200906,1,4.5,2
1080,200906,1,3.5,0
1197,200906,1,2.5,0
1199,200906,1,2.0,0
1230,200906,1,2.0,0
1240,200906,1,4.0,0
1256,200906,1,4.0,0
1274,200906,0,,3
2501,200906,1,4.5,0
2628,200906,1,3.5,0
2694,200906,0,,1
2706,200906,0,,8
2761,200906,0,,1
2997,200906,1,2.5,0
4545,200906,1,4.5,0
6537,200906,1,3.5,0
6807,200906,1,2.5,0
6874,200906,1,4.5,0
6942,200906,1,2.5,0
8874,200906,1,2.0,0
8961,200906,1,3.5,2
45722,200906,1,2.0,0
46578,200906,1,2.0,0
47099,200906,1,3.5,0
53125,200906,1,2.0,0
53464,200906,1,2.0,0
54503,200906,0,,7
55765,200906,1,3.5,0
56367,200906,1,2.5,5
59315,200906,1,4.5,0
59369,200906,1,3.5,0
60040,200906,1,3.0,0
62434,200906,1,3.5,0
63113,200906,1,4.0,0
64957,200906,2,3.5,0
66934,200906,0,,4
68358,200906,1,5.0,3
68954,200906,2,4.5,0
69122,200906,2,4.75,0
69526,200906,1,3.0,3
6,200907,1,4.5,0
39,200907,1,4.0,0
50,200907,1,5.0,0
168,200907,1,5.0,0
256,200907,1,5.0,0
261,200907,1,4.5,0
277,200907,1,3.0,0
345,200907,1,4.0,0
357,200907,1,3.5,0
380,200907,1,4.5,0
543,200907,1,3.5,0
593,200907,1,4.5,0
595,200907,1,4.5,0
653,200907,1,3.0,0
733,200907,1,4.5,0
745,200907,1,4.5,0
830,200907,1,4.0,0
838,200907,1,5.0,0
920,200907,1,4.5,0
1193,200907,1,4.0,0
1200,200907,1,4.0,0
1214,200907,1,4.5,0
1221,200907,1,3.0,0
1225,200907,1,4.5,0
1265,200907,1,3.5,0
1345,200907,1,3.5,0
1357,200907,1,5.0,0
1405,200907,1,3.0,0
1500,200907,1,3.5,0
1527,200907,1,4.5,0
1573,200907,1,4.5,0
1721,200907,1,5.0,0
1747,200907,1,2.5,0
1876,200907,1,3.5,0
2011,200907,1,4.5,0
2100,200907,1,3.5,0
2421,200907,1,3.0,0
2485,200907,1,5.0,0
2542,200907,1,5.0,0
2572,200907,1,5.0,0
2581,200907,1,5.0,0
2628,200907,1,3.5,0
2683,200907,1,4.0,0
2694,200907,1,4.0,0
2717,200907,1,5.0,0
2762,200907,1,4.0,0
2795,200907,1,3.0,0
2918,200907,1,5.0,0
3082,200907,1,1.5,0
3253,200907,1,3.0,0
3552,200907,1,4.0,0
3967,200907,1,4.5,0
4011,200907,1,4.5,0
4018,200907,1,4.5,0
4239,200907,1,5.0,0
4306,200907,1,4.5,0
4776,200907,1,3.5,0
4993,200907,1,5.0,0
5378,200907,1,3.0,0
5502,200907,1,3.0,0
5620,200907,1,4.0,0
5952,200907,1,4.5,0
6333,200907,1,4.0,0
6934,200907,1,3.0,0
6942,200907,1,5.0,0
7153,200907,1,5.0,0
8360,200907,1,3.0,0
8533,200907,1,5.0,0
8622,200907,1,4.0,0
8636,200907,1,4.0,0
32587,200907,1,4.5,0
36529,200907,1,4.5,0
37741,200907,1,3.5,0
40629,200907,2,4.25,0
45499,200907,1,3.5,0
48385,200907,1,5.0,0
49272,200907,1,4.5,0
52722,200907,1,2.5,0
53000,200907,1,4.5,0
54503,200907,1,5.0,0
58559,200907,1,5.0,0
59315,200907,1,4.5,0
59369,200907,1,4.5,0
59784,200907,1,3.0,0
60040,200907,1,4.0,0
60069,200907,1,4.5,0
60072,200907,1,4.5,0
60074,200907,1,3.5,0
60684,200907,1,5.0,0
61024,200907,1,5.0,0
62434,200907,1,4.0,0
63131,200907,1,4.0,0
63992,200907,1,5.0,0
64614,200907,1,4.5,0
64839,200907,2,4.25,0
64957,200907,1,3.5,0
66097,200907,2,4.5,0
68319,200907,2,3.0,0
68358,200907,3,4.1667,0
68954,200907,3,4.5,0
69122,200907,3,4.0,0
69526,200907,2,3.0,0
69844,200907,1,5.0,0
101,200908,1,3.5,0
110,200908,1,4.0,0
235,200908,1,4.0,0
307,200908,1,4.5,0
308,200908,1,5.0,0
527,200908,1,4.5,0
590,200908,1,3.5,0
1091,200908,1,0.5,0
1097,200908,1,1.5,0
1186,200908,1,1.5,0
1193,200908,1,5.0,0
1199,200908,1,4.5,0
1206,200908,1,3.0,0
1784,200908,1,4.5,0
1884,200908,1,4.5,0
2076,200908,1,4.5,0
2288,200908,1,4.0,0
2291,200908,1,5.0,0
2329,200908,1,4.0,0
2571,200908,1,4.5,0
2795,200908,1,3.5,0
2858,200908,1,2.5,0
2872,200908,1,2.0,0
2908,200908,1,4.0,0
2959,200908,1,5.0,0
3174,200908,1,4.0,0
3408,200908,1,4.0,0
3910,200908,1,3.5,0
3967,200908,1,3.5,0
4014,200908,1,4.5,0
4161,200908,1,3.0,0
4226,200908,1,4.5,0
4239,200908,1,4.0,0
4973,200908,1,5.0,0
5064,200908,1,4.0,0
5618,200908,1,4.5,0
5903,200908,1,4.0,0
5989,200908,1,2.0,0
6016,200908,1,4.5,0
6218,200908,1,2.0,0
6350,200908,1,5.0,0
6377,200908,1,5.0,0
6953,200908,1,3.0,0
7147,200908,1,4.5,0
7254,200908,1,4.5,0
7361,200908,1,5.0,0
7371,200908,1,4.5,0
8622,200908,1,4.5,0
8665,200908,1,3.5,0
8970,200908,1,4.0,0
27660,200908,1,3.5,0
34437,200908,1,4.5,0
37729,200908,1,5.0,0
39183,200908,1,2.5,0
46723,200908,1,3.5,0
54259,200908,1,3.0,0
55247,200908,1,3.5,0
57368,200908,1,3.0,0
58559,200908,2,3.25,0
58998,200908,1,4.5,0
60040,200908,1,3.5,0
60069,200908,1,4.5,0
60684,200908,1,3.5,0
61323,200908,1,3.0,0
64957,200908,1,4.0,0
66097,200908,1,4.0,0
66934,200908,1,4.0,0
69481,200908,1,4.0,0
70286,200908,1,4.5,1
1,200909,2,3.5,0
10,200909,1,4.5,0
32,200909,1,3.5,0
50,200909,1,4.5,0
62,200909,1,3.0,0
110,200909,1,4.0,0
141,200909,1,3.5,0
150,200909,1,4.0,0
165,200909,1,3.0,0
223,200909,1,5.0,0
260,200909,2,4.25,0
296,200909,3,4.5,0
318,200909,2,4.75,0
344,200909,1,4.0,0
356,200909,3,3.8333,0
364,200909,1,3.0,0
367,200909,1,4.0,0
370,200909,1,4.0,0
377,200909,1,3.5,0
380,200909,1,4.0,0
419,200909,1,0.5,0
466,200909,1,3.0,0
480,200909,3,3.5,0
524,200909,1,3.0,0
527,200909,1,4.0,0
541,200909,1,2.5,0
546,200909,1,0.5,0
586,200909,1,1.0,0
588,200909,1,4.0,0
589,200909,1,4.5,0
590,200909,1,2.0,0
593,200909,2,4.0,0
608,200909,1,2.0,0
648,200909,1,3.0,0
743,200909,1,2.0,0
780,200909,2,3.5,0
786,200909,1,3.5,0
858,200909,1,4.5,0
923,200909,1,3.0,0
1036,200909,1,5.0,0
1089,200909,1,4.0,0
1136,200909,1,4.5,0
1193,200909,1,4.0,0
1196,200909,2,3.75,0
1197,200909,1,4.5,0
1198,200909,2,4.0,0
1200,200909,1,3.0,0
1206,200909,1,3.0,0
1210,200909,1,4.0,0
1213,200909,1,3.5,0
1221,200909,1,4.0,0
1240,200909,1,5.0,0
1253,200909,1,4.0,0
1265,200909,1,4.5,0
1270,200909,2,4.5,0
1291,200909,2,4.25,0
1320,200909,1,1.0,0
1370,200909,1,4.0,0
1393,200909,1,4.0,0
1552,200909,1,4.0,0
1580,200909,2,4.0,0
1639,200909,1,4.5,0
1704,200909,1,4.5,0
1784,200909,1,4.0,0
1831,200909,1,1.0,0
1917,200909,1,3.5,0
2000,200909,1,4.0,0
2002,200909,1,3.5,0
2023,200909,1,2.5,0
2028,200909,1,5.0,0
2082,200909,1,1.5,0
2094,200909,1,1.5,0
2329,200909,1,4.5,0
2384,200909,1,0.5,0
2471,200909,1,1.0,0
2542,200909,1,4.5,0
2571,200909,2,4.25,0
2605,200909,1,2.5,0
2628,200909,1,3.0,0
2706,200909,1,3.0,0
2716,200909,1,4.5,0
2720,200909,1,0.5,0
2746,200909,1,1.5,0
2791,200909,1,5.0,0
2795,200909,1,2.0,0
2858,200909,2,4.25,0
2908,200909,1,4.5,0
2959,200909,1,4.0,0
2991,200909,1,3.5,0
2997,200909,1,4.5,0
3087,200909,1,3.0,0
3471,200909,1,1.5,0
3608,200909,1,4.0,0
3671,200909,1,4.0,0
3704,200909,1,3.0,0
3809,200909,1,3.0,0
3826,200909,1,2.5,0
3868,200909,1,4.5,0
3869,200909,1,4.0,0
3911,200909,1,2.5,0
3949,200909,1,3.0,0
4011,200909,1,4.0,0
4027,200909,1,4.0,0
4034,200909,1,3.5,0
4085,200909,1,3.0,0
4226,200909,1,3.5,0
4571,200909,1,3.0,0
4886,200909,1,3.5,0
4995,200909,1,3.5,0
5952,200909,1,2.5,0
5989,200909,1,4.0,0
5991,200909,1,1.5,0
6016,200909,1,4.5,0
6537,200909,1,1.0,0
7361,200909,1,4.0,0
8528,200909,1,4.5,0
8784,200909,1,2.0,0
8874,200909,1,4.0,0
27904,200909,2,2.25,0
33166,200909,1,3.5,0
33794,200909,1,4.0,0
46578,200909,1,2.5,0
48516,200909,1,5.0,0
48780,200909,1,3.5,0
51255,200909,1,4.0,0
53972,200909,1,1.5,0
56367,200909,1,2.0,0
58559,200909,1,5.0,0
59315,200909,1,3.0,0
59369,200909,1,5.0,0
60074,200909,1,2.0,0
61132,200909,1,3.5,0
62434,200909,2,2.75,0
63082,200909,1,4.0,0
66097,200909,1,5.0,0
66934,200909,1,4.5,0
67255,200909,1,4.0,0
68157,200909,4,4.5,0
68237,200909,1,4.5,3
68358,200909,3,4.0,0
68954,200909,1,5.0,0
69122,200909,1,4.0,0
69481,200909,1,3.5,0
69844,200909,2,4.0,0
70286,200909,2,4.25,0
165,200910,1,3.5,0
337,200910,1,4.0,0
457,200910,1,3.5,0
594,200910,1,3.5,0
608,200910,1,3.0,0
778,200910,1,4.0,0
1220,200910,1,4.0,0
1234,200910,1,4.5,0
1246,200910,1,3.5,0
1544,200910,1,3.5,0
1552,200910,1,4.0,0
1610,200910,1,2.5,0
1653,200910,1,4.0,0
1961,200910,1,3.5,0
2291,200910,1,4.0,0
2353,200910,1,3.5,0
2692,200910,1,3.5,0
2918,200910,1,4.5,0
3114,200910,1,3.0,0
4011,200910,1,4.0,0
4226,200910,0,,2
4306,200910,1,3.5,0
4308,200910,1,3.5,0
4643,200910,1,3.5,0
4963,200910,1,4.5,0
5218,200910,1,3.5,0
5378,200910,1,3.0,0
5816,200910,1,3.0,0
6373,200910,1,3.0,0
6539,200910,1,5.0,0
7147,200910,1,4.5,0
7153,200910,1,3.5,0
7361,200910,0,,3
8368,200910,1,3.0,0
8644,200910,1,3.0,0
38061,200910,1,4.0,0
40815,200910,1,3.0,0
41569,200910,1,3.5,0
44195,200910,1,4.0,0
45722,200910,1,3.0,0
46976,200910,1,3.5,0
48738,200910,1,3.5,0
49530,200910,1,3.5,0
51662,200910,1,3.5,0
53996,200910,2,3.25,0
54001,200910,1,3.0,0
54272,200910,1,4.0,0
54286,200910,1,4.0,0
54503,200910,2,3.25,0
56174,200910,1,4.0,0
59315,200910,2,4.0,0
61132,200910,1,3.5,0
63082,200910,1,3.5,0
63113,200910,1,3.0,0
68319,200910,1,2.5,0
68358,200910,1,4.5,0
69526,200910,2,2.25,0
70286,200910,2,4.75,0
71535,200910,1,4.0,0
1,200911,1,4.0,0
2,200911,1,2.5,0
3,200911,1,3.0,0
5,200911,1,2.0,0
6,200911,1,3.5,0
10,200911,1,3.5,0
11,200911,1,3.0,0
17,200911,1,3.5,0
19,200911,1,2.0,0
32,200911,1,3.0,0
36,200911,1,3.5,0
47,200911,1,3.0,0
104,200911,1,3.5,0
110,200911,1,4.0,0
150,200911,1,4.5,0
153,200911,1,2.5,0
161,200911,1,4.0,0
168,200911,1,3.0,0
186,200911,1,2.5,0
193,200911,1,2.0,0
196,200911,1,2.5,0
216,200911,1,2.0,0
231,200911,1,2.0,0
260,200911,1,5.0,0
277,200911,1,3.0,0
296,200911,1,4.5,0
303,200911,1,3.0,0
317,200911,1,3.0,0
318,200911,1,4.5,0
329,200911,1,3.0,0
333,200911,1,2.5,0
339,200911,1,3.0,0
344,200911,1,3.0,0
348,200911,1,2.5,0
349,200911,1,3.5,0
350,200911,1,2.5,0
355,200911,1,2.0,0
356,200911,1,5.0,0
364,200911,1,4.5,0
367,200911,1,3.0,0
368,200911,1,3.0,0
370,200911,1,2.5,0
377,200911,1,3.0,0
379,200911,1,2.0,0
380,200911,1,3.0,0
440,200911,1,4.0,0
457,200911,1,4.0,0
480,200911,1,4.0,0
500,200911,1,2.5,0
508,200911,2,3.75,0
520,200911,1,3.0,0
524,200911,1,4.5,0
527,200911,1,5.0,0
541,200911,1,4.5,0
552,200911,1,3.0,0
553,200911,1,4.0,0
555,200911,1,3.5,0
585,200911,1,2.0,0
586,200911,1,3.0,0
588,200911,1,4.0,0
589,200911,1,4.5,0
590,200911,1,3.0,0
592,200911,1,3.5,0
593,200911,1,3.5,0
594,200911,1,5.0,0
595,200911,1,4.5,0
597,200911,1,3.0,0
608,200911,1,4.0,0
637,200911,1,1.0,0
648,200911,1,3.5,0
673,200911,1,3.0,0
733,200911,1,3.0,0
736,200911,1,2.5,0
743,200911,1,1.5,0
750,200911,1,4.5,0
762,200911,1,2.0,0
780,200911,1,4.0,0
784,200911,1,1.5,0
785,200911,1,1.5,0
788,200911,1,2.0,0
805,200911,1,3.5,0
837,200911,1,2.5,0
852,200911,1,3.0,0
858,200911,1,5.0,0
898,200911,1,4.0,0
903,200911,1,4.5,0
904,200911,1,5.0,0
908,200911,1,5.0,0
909,200911,1,4.0,0
910,200911,1,5.0,0
912,200911,1,5.0,0
913,200911,1,4.5,0
914,200911,1,4.0,0
919,200911,1,5.0,0
920,200911,1,5.0,0
923,200911,1,4.0,0
924,200911,1,5.0,0
926,200911,1,4.0,0
930,200911,1,4.0,0
933,200911,1,4.0,0
953,200911,1,5.0,0
968,200911,1,3.0,0
969,200911,1,4.5,0
1022,200911,1,4.5,0
1027,200911,1,3.0,0
1028,200911,1,3.5,0
1032,200911,1,4.0,0
1035,200911,1,4.5,0
1036,200911,1,4.0,0
1073,200911,1,3.0,0
1079,200911,1,4.5,0
1084,200911,1,4.0,0
1086,200911,1,4.5,0
1089,200911,1,4.0,0
1090,200911,1,3.5,0
1092,200911,1,2.5,0
1093,200911,1,2.5,0
1097,200911,1,4.5,0
1101,200911,1,3.0,0
1136,200911,1,3.5,0
1148,200911,1,3.5,0
1193,200911,1,4.5,0
1196,200911,1,5.0,0
1197,200911,1,4.5,0
1198,200911,1,5.0,0
1200,200911,1,4.5,0
1203,200911,1,5.0,0
1204,200911,1,4.5,0
1206,200911,1,3.0,0
1207,200911,1,5.0,0
1208,200911,1,4.5,0
1210,200911,1,4.5,0
1212,200911,1,4.5,0
1213,200911,1,4.0,0
1214,200911,1,4.5,0
1219,200911,1,5.0,0
1220,200911,1,4.0,0
1221,200911,1,5.0,0
1228,200911,1,3.5,0
1231,200911,1,4.0,0
1233,200911,1,4.5,0
1234,200911,1,4.0,0
1240,200911,1,4.5,0
1242,200911,1,4.0,0
1246,200911,1,3.5,0
1247,200911,1,4.0,0
1250,200911,1,5.0,0
1252,200911,1,3.0,0
1253,200911,1,5.0,0
1258,200911,1,4.0,0
1262,200911,1,4.5,0
1265,200911,1,4.0,0
1266,200911,1,4.5,0
1270,200911,1,4.5,0
1272,200911,1,4.5,0
1276,200911,1,5.0,0
1278,200911,1,4.0,0
1287,200911,1,4.5,0
1288,200911,1,3.0,0
1291,200911,1,4.0,0
1293,200911,1,4.0,0
1302,200911,1,4.0,0
1304,200911,1,4.5,0
1307,200911,1,3.0,0
1320,200911,1,2.0,0
1321,200911,1,4.0,0
1333,200911,1,4.5,0
1345,200911,1,3.5,0
1347,200911,1,4.0,0
1350,200911,1,3.0,0
1356,200911,1,4.5,0
1358,200911,1,4.0,0
1367,200911,1,3.0,0
1371,200911,1,2.5,0
1372,200911,1,4.0,0
1373,200911,1,2.5,0
1377,200911,1,2.5,0
1380,200911,1,3.0,0
1385,200911,1,3.0,0
1387,200911,1,4.5,0
1391,200911,1,2.5,0
1393,200911,1,3.0,0
1407,200911,1,2.5,0
1485,200911,1,2.5,0
1517,200911,1,3.5,0
1527,200911,1,3.0,0
1544,200911,1,3.0,0
1552,200911,1,3.0,0
1562,200911,1,2.0,0
1569,200911,1,2.5,0
1580,200911,1,3.5,0
1584,200911,1,3.0,0
1587,200911,1,3.0,0
1597,200911,1,3.0,0
1608,200911,1,3.0,0
1610,200911,1,4.5,0
1617,200911,1,3.5,0
1641,200911,1,4.0,0
1645,200911,1,3.0,0
1653,200911,1,3.0,0
1663,200911,1,3.5,0
1676,200911,1,2.5,0
1690,200911,1,2.0,0
1721,200911,1,3.5,0
1722,200911,2,3.0,0
1732,200911,1,4.0,0
1777,200911,1,2.5,0
